cluster_id,ticker,horizon,n,mean,std,hit_rate
5,PPLT,1,74,0.002005525883005735,0.012111891783419182,0.527027027027027
5,PPLT,5,74,0.008594859801247374,0.02624271133254457,0.6216216216216216
5,PPLT,20,74,0.04330335306823842,0.056613473890917476,0.8513513513513513
5,PPLT,60,74,0.09825135932776764,0.07872269372610825,0.9594594594594594
5,SI=F,1,74,0.0036045719384663237,0.012774115548736925,0.6621621621621622
5,SI=F,5,74,0.01570670110723958,0.027172638346234578,0.5945945945945946
5,SI=F,20,74,0.06157164466285349,0.04884452567830702,0.9324324324324325
5,SI=F,60,74,0.12931804336644492,0.09930511227517903,0.8783783783783784
5,SLV,1,74,0.004490712412231378,0.012108494360764178,0.6081081081081081
5,SLV,5,74,0.016039883945992768,0.02813714668783814,0.6081081081081081
5,SLV,20,74,0.06079394497886756,0.04957577037475677,0.918918918918919
5,SLV,60,74,0.12798842330824584,0.09833080330356292,0.8783783783783784
5,^GSPC,1,74,0.0003182097023800777,0.009251120670050846,0.5675675675675675
5,^GSPC,5,74,0.001734105543509942,0.02064419669229331,0.581081081081081
5,^GSPC,20,74,0.012999313696529341,0.03389474297114428,0.6891891891891891
5,^GSPC,60,74,0.02304257516782257,0.0366684115517994,0.7162162162162162
5,^VIX,1,74,0.004633261723322823,0.08356720534916402,0.44594594594594594
5,^VIX,5,74,0.012050195497504716,0.1608157127024122,0.47297297297297297
5,^VIX,20,74,-0.016420689552810407,0.2403356799433064,0.2972972972972973
5,^VIX,60,74,-0.005903408051050814,0.2665914366943395,0.5135135135135135
6,CL=F,1,512,-0.00014541792642612517,0.020624171738305632,0.525390625
6,CL=F,5,512,-0.00265733411084828,0.04477848297810936,0.521484375
6,CL=F,20,512,-0.02738607446266897,0.12386267908240771,0.478515625
6,CL=F,60,511,-0.10936214148284512,0.29726146118450486,0.3953033268101761
6,GC=F,1,512,0.0008417505597152607,0.008119644699742253,0.52734375
6,GC=F,5,512,0.0033024830770293206,0.017659885078234617,0.5859375
6,GC=F,20,512,0.010078462427085462,0.033941060661333754,0.5546875
6,GC=F,60,512,0.03980016834745014,0.0712316199106756,0.697265625
6,GLD,1,512,0.000703371758599863,0.007712606248743734,0.544921875
6,GLD,5,512,0.0031363906006413173,0.01705751253512353,0.564453125
6,GLD,20,512,0.009706973177980985,0.033754164989879536,0.55078125
6,GLD,60,511,0.03844657902801024,0.07123716510743576,0.6908023483365949
6,HG=F,1,512,-0.00016409539722413223,0.018266825625951832,0.490234375
6,HG=F,5,512,-0.0007416254444163404,0.03829199535337382,0.525390625
6,HG=F,20,512,-0.004620239050302694,0.06250950069933114,0.494140625
6,HG=F,60,512,-0.014323156017063392,0.09365149198464433,0.4453125
6,PA=F,1,512,0.001865634565469924,0.01922545303476466,0.576171875
6,PA=F,5,512,0.00980661955782117,0.039309468715034816,0.630859375
6,PA=F,20,512,0.027331981501178246,0.09336952400591847,0.68359375
6,PA=F,60,511,0.0938373432471749,0.14305161600670543,0.726027397260274
6,PALL,1,512,0.0018540148924260438,0.01837758204947002,0.54296875
6,PALL,5,512,0.009614040410832938,0.03823900863119121,0.595703125
6,PALL,20,512,0.028414468065811053,0.09203296948037062,0.66796875
6,PALL,60,511,0.09311689604732495,0.1473268285308531,0.7181996086105675
6,PL=F,1,512,0.0001848141773562774,0.015009344800501631,0.51953125
6,PL=F,5,512,-0.00015193736480844516,0.031627074808755505,0.515625
